hour,actual_next_hour_avg_fee,predicted_next_hour_avg_fee,error,absolute_error,model_name
2026-05-28T14:00:00Z,564761.5057,876176.5433499999,-311415.03764999995,311415.03764999995,rolling_mean_6h
2026-05-28T15:00:00Z,506169.2348,792024.2487666666,-285855.01396666665,285855.01396666665,rolling_mean_6h
2026-05-28T16:00:00Z,502013.9409,690529.7376333334,-188515.79673333344,188515.79673333344,rolling_mean_6h
2026-05-28T17:00:00Z,1446341.1707,611848.1818,834492.9888999999,834492.9888999999,rolling_mean_6h
2026-05-28T18:00:00Z,1052117.1389,678400.2943166667,373716.84458333324,373716.84458333324,rolling_mean_6h
2026-05-28T19:00:00Z,788357.6689,766181.9224833333,22175.746416666778,22175.746416666778,rolling_mean_6h
2026-05-28T20:00:00Z,926695.6242,809960.1099833333,116735.51421666669,116735.51421666669,rolling_mean_6h
2026-05-28T21:00:00Z,836688.9209,870282.4630666667,-33593.54216666671,33593.54216666671,rolling_mean_6h
2026-05-28T22:00:00Z,762335.1516,925369.0774166668,-163033.9258166668,163033.9258166668,rolling_mean_6h
2026-05-28T23:00:00Z,484661.1661578718,968755.9458666667,-484094.77970879496,484094.77970879496,rolling_mean_6h
2026-05-29T00:00:00Z,449759.6873833315,808475.9451096453,-358716.2577263138,358716.2577263138,rolling_mean_6h
2026-05-29T01:00:00Z,490001.0779538253,708083.0365235339,-218081.95856970857,218081.95856970857,rolling_mean_6h
2026-05-29T02:00:00Z,534386.2542624166,658356.9380325048,-123970.68377008813,123970.68377008813,rolling_mean_6h
2026-05-29T03:00:00Z,544582.4269813001,592972.0430429075,-48389.616061607376,48389.616061607376,rolling_mean_6h
2026-05-29T04:00:00Z,631574.2817318036,544287.6273897908,87286.65434201271,87286.65434201271,rolling_mean_6h
2026-05-29T05:00:00Z,510280.4005678937,522494.1490784248,-12213.748510531092,12213.748510531092,rolling_mean_6h
2026-05-29T06:00:00Z,495210.5041883432,526764.0214800952,-31553.51729175204,31553.51729175204,rolling_mean_6h
2026-05-29T07:00:00Z,526320.5277306421,534339.1576142637,-8018.6298836215865,8018.6298836215865,rolling_mean_6h
2026-05-29T08:00:00Z,765342.2882907377,540392.3992437333,224949.8890470044,224949.8890470044,rolling_mean_6h
2026-05-29T09:00:00Z,738189.6091,578885.0715817867,159304.53751821327,159304.53751821327,rolling_mean_6h
2026-05-29T10:00:00Z,552287.6926301854,611152.9352682367,-58865.24263805128,58865.24263805128,rolling_mean_6h
2026-05-29T11:00:00Z,752985.2668251646,597938.5037513004,155046.76307386416,155046.76307386416,rolling_mean_6h
2026-05-29T12:00:00Z,520438.411,638389.3147941788,-117950.9037941788,117950.9037941788,rolling_mean_6h
2026-05-29T13:00:00Z,578606.4791,642593.965929455,-63987.48682945501,63987.48682945501,rolling_mean_6h
2026-05-29T14:00:00Z,495960.9346,651308.2911576813,-155347.35655768128,155347.35655768128,rolling_mean_6h
2026-05-29T15:00:00Z,515187.9806166516,606411.3988758916,-91223.41825923999,91223.41825923999,rolling_mean_6h
2026-05-29T16:00:00Z,523356.1454744598,569244.4607953335,-45888.31532087369,45888.31532087369,rolling_mean_6h
2026-05-29T17:00:00Z,493671.3173,564422.5362693793,-70751.21896937932,70751.21896937932,rolling_mean_6h
2026-05-29T18:00:00Z,543295.2744938447,521203.5446818519,22091.729811992787,22091.729811992787,rolling_mean_6h
2026-05-29T19:00:00Z,512107.4003539475,525013.021930826,-12905.621576878533,12905.621576878533,rolling_mean_6h
2026-05-29T20:00:00Z,448565.0057471264,513929.8421398173,-65364.83639269089,65364.83639269089,rolling_mean_6h
2026-05-29T21:00:00Z,469293.6751808318,506030.5206643383,-36736.845483506506,36736.845483506506,rolling_mean_6h
2026-05-29T22:00:00Z,563684.0480160053,498381.4697583684,65302.578257636924,65302.578257636924,rolling_mean_6h
2026-05-29T23:00:00Z,581178.2066834074,505102.7868486259,76075.4198347815,76075.4198347815,rolling_mean_6h
2026-05-30T00:00:00Z,453612.17543134623,519687.26841252716,-66075.09298118093,66075.09298118093,rolling_mean_6h
2026-05-30T01:00:00Z,512321.7832810867,504740.0852354441,7581.698045642639,7581.698045642639,rolling_mean_6h
2026-05-30T02:00:00Z,543093.9574489692,504775.8157233006,38318.141725668625,38318.141725668625,rolling_mean_6h
2026-05-30T03:00:00Z,491266.1843998016,520530.64100694115,-29264.456607139553,29264.456607139553,rolling_mean_6h
2026-05-30T04:00:00Z,541245.9933059486,524192.72587676946,17053.267429179105,17053.267429179105,rolling_mean_6h
2026-05-30T05:00:00Z,572602.0580444098,520453.05009176,52149.007952649845,52149.007952649845,rolling_mean_6h
2026-05-30T06:00:00Z,527888.7367001188,519023.6919852603,8865.044714858464,8865.044714858464,rolling_mean_6h
2026-05-30T07:00:00Z,534841.5629834782,531403.118863389,3438.4441200891742,3438.4441200891742,rolling_mean_6h
2026-05-30T08:00:00Z,577271.107309761,535156.4154804545,42114.69182930654,42114.69182930654,rolling_mean_6h
2026-05-30T09:00:00Z,516531.5688,540852.6071239196,-24321.038323919638,24321.038323919638,rolling_mean_6h
2026-05-30T10:00:00Z,526554.3878554628,545063.5045239527,-18509.116668489878,18509.116668489878,rolling_mean_6h
2026-05-30T11:00:00Z,516303.0948475492,542614.9036155384,-26311.80876798916,26311.80876798916,rolling_mean_6h
2026-05-30T12:00:00Z,452834.8930041152,533231.7430827284,-80396.85007861315,80396.85007861315,rolling_mean_6h
2026-05-30T13:00:00Z,421584.1703307992,520722.7691333944,-99138.59880259522,99138.59880259522,rolling_mean_6h
2026-05-30T14:00:00Z,448448.3790052161,501846.5370246146,-53398.158019398456,53398.158019398456,rolling_mean_6h
2026-05-30T15:00:00Z,471335.8936781609,480376.0823071904,-9040.188629029493,9040.188629029493,rolling_mean_6h
2026-05-30T16:00:00Z,438917.2704819277,472843.46978688386,-33926.19930495613,33926.19930495613,rolling_mean_6h
2026-05-30T17:00:00Z,460021.7629004412,458237.2835579614,1784.4793424797826,1784.4793424797826,rolling_mean_6h
2026-05-30T18:00:00Z,488244.6456586682,448857.06156677677,39387.58409189142,39387.58409189142,rolling_mean_6h
2026-05-30T19:00:00Z,565922.0972265503,454758.68700920214,111163.4102173482,111163.4102173482,rolling_mean_6h
2026-05-30T20:00:00Z,592665.0534959546,478815.0081584941,113850.04533746053,113850.04533746053,rolling_mean_6h
2026-05-30T21:00:00Z,508602.4863418755,502851.1205736172,5751.365768258285,5751.365768258285,rolling_mean_6h
2026-05-30T22:00:00Z,503907.62418032787,509062.2193509029,-5154.595170575019,5154.595170575019,rolling_mean_6h
2026-05-30T23:00:00Z,484509.16857003415,519893.94496730296,-35384.77639726881,35384.77639726881,rolling_mean_6h
2026-05-31T00:00:00Z,484576.7962054999,523975.1792455685,-39398.38304006861,39398.38304006861,rolling_mean_6h
2026-05-31T01:00:00Z,493643.0093948883,523363.8710033738,-29720.861608485517,29720.861608485517,rolling_mean_6h
2026-05-31T02:00:00Z,592405.4418604651,511317.3563647634,81088.0854957017,81088.0854957017,rolling_mean_6h
2026-05-31T03:00:00Z,462377.7309567046,511274.08775884844,-48896.356802143855,48896.356802143855,rolling_mean_6h
2026-05-31T04:00:00Z,437713.6842105263,503569.96186132,-65856.27765079372,65856.27765079372,rolling_mean_6h
