hour,tx_count,unique_accounts,avg_total_fee,median_total_fee,p90_total_fee,min_total_fee,max_total_fee,std_total_fee,avg_gas_used,median_gas_used,avg_compute_fee,avg_storage_fee,avg_action_fee,avg_forward_fee,avg_import_fee,avg_vm_steps,avg_msgs_created,avg_out_msg_count,avg_msg_size_bits,avg_msg_size_cells,failed_tx_ratio,compute_success_ratio,action_success_ratio,avg_transaction_value,total_transaction_value,hour_of_day,day_of_week,is_weekend,fee_lag_1h,fee_lag_3h,fee_lag_6h,fee_lag_12h,fee_lag_24h,rolling_avg_fee_3h,rolling_avg_fee_6h,rolling_avg_fee_12h,rolling_avg_fee_24h,rolling_std_fee_6h,rolling_std_fee_24h,fee_change_1h,fee_change_3h,fee_change_6h,fee_change_12h,fee_change_24h,tx_count_change_1h,tx_count_change_3h,tx_count_change_6h,tx_count_change_24h,gas_used_change_1h,gas_used_change_3h,gas_used_change_6h,gas_used_change_24h,p90_fee_change_1h,p90_fee_change_3h,p90_fee_change_6h,p90_fee_change_24h,same_hour_prev_day_fee,hour_sin,hour_cos,day_sin,day_cos,target_next_hour_avg_fee
2026-04-14T02:00:00Z,5000,2023,2870052.7368,2350801.0,6942048.000000026,0,66223621,3346320.993084372,5155.288,3308.0,2062580.32,41718.148,370027.0,1791451.0912,200.0,127.0306,0.7292,0.734,2118.7482,4.4796,0.1076,0.9912840136054422,0.9568947029809136,190274583083.04,951372915415200,2,1,0,2656931.418,2487400.8964,2431944.3166,2737583.9366,2389252.3072,2582504.5434666667,2473472.7880666666,2470618.296233333,2485662.8715583333,152483.83935189978,220008.23233234146,213121.3188,382651.8404000001,438108.42020000005,132468.80019999994,480800.4295999999,0.0,0.0,0.0,0.0,325.9557999999997,616.3211999999994,826.6776,1023.1155999999992,326639.80000002496,1005414.7000000225,1261462.4000000255,1463360.0000000242,2389252.3072,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,2825258.1358
2026-04-14T03:00:00Z,5000,1932,2825258.1358,2181349.0,6842755.800000003,0,67588213,3378977.744084129,4972.6452,3308.0,1989513.76,25541.5664,422635.9074,2100134.8706,0.0,120.5264,0.7774,0.7794,2483.8398,5.3426,0.0768,0.998054054054054,1.0,63434312655.2514,317171563276257,3,1,0,2870052.7368,2603181.316,2223259.3392,2346379.7948,2252683.6912,2710055.1569333337,2546490.8581000003,2481657.3629166665,2505696.2227916666,219005.8523437659,232389.4632483168,-44794.60100000026,222076.8197999997,601998.7966,478878.341,572574.4446,0.0,0.0,0.0,0.0,-182.64279999999962,177.0101999999997,1338.9587999999999,1110.2374,-99292.20000002347,764312.5999999959,1448693.3000000017,1377774.1000000006,2252683.6912,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,2546529.5372
2026-04-14T04:00:00Z,5000,2077,2546529.5372,2059734.0,6230052.500000001,0,30463305,2841200.949430506,4532.2822,2994.0,1813466.16,49518.8232,317893.6024,1566681.046,0.0,110.871,0.7342,0.7378,1850.5788,3.8798,0.0828,0.9922111639982691,1.0,47450596625.2772,237252983126386,4,1,0,2825258.1358,2656931.418,2438119.4422,2505941.0448,2847319.2272,2784080.763533334,2646823.9908666667,2521563.891333333,2529553.491316667,174728.34453821197,234665.0020488122,-278728.5985999997,-110401.88079999993,108410.0950000002,40588.49240000034,-300789.68999999994,0.0,0.0,0.0,0.0,-440.3630000000003,-297.0500000000002,358.6899999999996,-113.16280000000006,-612703.3000000017,-385355.7000000002,620456.5000000009,52590.09999999218,2847319.2272,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,2614551.8598
2026-04-14T05:00:00Z,5000,2136,2614551.8598,1908134.5,6613062.0,0,69745738,3500710.2833207045,4556.2026,2994.0,1823018.8,63484.2218,346196.9858,1701791.482,0.0,110.6742,0.7282,0.7344,2024.1042,4.1752,0.0902,0.9908516663036375,1.0,30621888736.6652,153109443683326,5,1,0,2546529.5372,2870052.7368,2487400.8964,2583226.337,2542405.4618,2747280.1366000003,2664892.3400333333,2524946.2657,2517020.587566667,153096.42012653765,224780.04788156415,68022.32260000007,-255500.87699999986,127150.96340000024,31325.522800000384,72146.39800000004,0.0,0.0,0.0,0.0,23.920399999999972,-599.0853999999999,17.23579999999947,242.41959999999926,383009.49999999907,-328986.0000000261,676428.6999999965,572680.3999999966,2542405.4618,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,2404893.808
2026-04-14T06:00:00Z,5000,2000,2404893.808,924791.0,5962661.0,0,44859341,2996252.0350041375,4269.3646,1000.0,1708381.04,47832.7126,316172.752,1561184.3446,200.0,103.2272,0.7668,0.7682,1845.93,3.7256,0.0736,0.9969866551872578,1.0,38559741239.5144,192798706197572,6,1,0,2614551.8598,2825258.1358,2603181.316,2524624.0856,2522382.466,2662113.1776,2686084.167266667,2527556.7259333334,2520026.6874833335,130789.11225018628,225615.16737406942,-209658.05180000002,-420364.3277999996,-198287.5079999999,-119730.27759999968,-117488.65799999982,0.0,0.0,0.0,0.0,-286.83799999999974,-703.2806,-526.2704000000003,-134.79079999999976,-650401.0,-880094.8000000026,-115782.2000000067,230602.49999999907,2522382.466,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,2163440.0404
2026-04-14T07:00:00Z,5000,2308,2163440.0404,826085.5,5405200.100000001,0,41465516,2777849.893343744,3601.5638,1000.0,1441262.0,61736.37,249759.7298,1232440.3296,600.0,86.19,0.6938,0.6964,1444.8958,2.9998,0.0952,0.9903677758318739,1.0,62473468993.804,312367344969020,7,1,0,2404893.808,2546529.5372,2656931.418,2108827.6276,2355762.7774,2521991.735,2653036.249266667,2517579.2028,2515131.3267333335,173879.904248608,226833.16672535727,-241453.76760000037,-383089.4968000003,-493491.37760000024,54612.41280000005,-192322.7370000002,0.0,0.0,0.0,0.0,-667.8008,-930.7183999999997,-1227.7684,-534.1350000000002,-557460.8999999994,-824852.4000000004,-1210208.1000000006,-67118.20000000298,2355762.7774,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,2434667.9258
2026-04-14T08:00:00Z,5000,2151,2434667.9258,1018452.0,6040029.900000002,0,39313561,2871389.393510811,4303.131,1537.0,1721776.4,46083.1586,309803.5728,1506618.3528,0.0,103.8158,0.7486,0.751,1788.4804,3.5812,0.0904,0.9880512709102759,1.0,87670619670.3528,438353098351764,8,1,0,2163440.0404,2614551.8598,2870052.7368,2431944.3166,2670433.1474,2394295.236066667,2570787.686333333,2522130.2372,2507117.879358333,264677.6999586812,235923.0553773332,271227.8854,-179883.93400000036,-435384.8110000002,2723.6091999998316,-235765.22160000028,0.0,0.0,0.0,0.0,701.5672000000004,-253.0715999999993,-852.1569999999992,-513.7673999999997,634829.8000000017,-573032.0999999978,-902018.1000000238,25762.70000000205,2670433.1474,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,2118004.2408
2026-04-14T09:00:00Z,5000,2283,2118004.2408,798777.0,5177755.5,0,36590494,2548930.65156316,3618.0594,1000.0,1447705.36,60384.9006,249538.9196,1233211.0598,0.0,83.2448,0.7474,0.75,1440.0072,2.9432,0.1012,0.9964523281596452,1.0,42803603406.9544,214018017034772,9,1,0,2434667.9258,2404893.808,2825258.1358,2223259.3392,2366430.4584,2334333.9247333333,2498223.5511666667,2522357.2046333333,2497294.3284583334,222552.07066168048,233725.39560696078,-316663.68500000006,-286889.5672000004,-707253.895,-105255.09840000002,-248426.2176000001,0.0,0.0,0.0,0.0,-685.0716000000002,-651.3051999999998,-1354.5857999999998,-256.0623999999998,-862274.4000000022,-784905.5,-1665000.3000000026,-429815.0,2366430.4584,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,2354461.7642
2026-04-14T10:00:00Z,5000,2219,2354461.7642,835731.0,5616050.5,0,178470267,3916449.153890788,4113.2356,1000.0,1645828.96,43354.2626,276288.7348,1354550.4984,0.0,98.538,0.7348,0.7376,1597.6204,3.2346,0.102,0.989422653151168,1.0,39105404944.4276,195527024722138,10,1,0,2118004.2408,2163440.0404,2546529.5372,2438119.4422,2530431.0792,2238704.069,2380347.9020000002,2513585.946433333,2486943.2360583334,200944.87463463205,245002.0432979354,236457.5234000003,191021.72380000027,-192067.77300000004,-83657.67799999984,-175969.31499999994,0.0,0.0,0.0,0.0,495.1761999999999,511.6718000000001,-419.04659999999967,-273.7366000000002,438295.0,210850.39999999944,-614002.0000000009,-321290.5,2530431.0792,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2391177.9048
2026-04-14T11:00:00Z,5000,2469,2391177.9048,785330.0,5637543.700000007,0,436001045,7711513.605563689,3968.6232,1000.0,1587827.52,36212.0014,367289.5614,1815125.1366,0.0,97.4644,0.7524,0.7544,2101.7424,5.1382,0.0802,0.9952391257303614,1.0,58442382303.0868,292211911515434,11,1,0,2354461.7642,2434667.9258,2614551.8598,2487400.8964,2351780.8878,2302377.9769333336,2348336.6065,2506614.4732666668,2479611.181266667,183738.74453939524,246273.7924316333,36716.14060000004,-43490.02099999972,-223373.95500000007,-96222.99159999983,39397.01699999999,0.0,0.0,0.0,0.0,-144.61239999999998,-334.5078000000003,-587.5793999999996,137.72220000000016,21493.200000006706,-402486.19999999553,-975518.2999999933,67137.50000000466,2351780.8878,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,2324353.6742
2026-04-14T12:00:00Z,5000,2328,2324353.6742,826128.0,5603463.0,0,71083685,3232676.900126965,3902.537,1000.0,1561648.4,55276.2858,310100.9636,1539669.8116,0.0,93.6186,0.7248,0.7256,1835.4926,3.6448,0.088,0.9880823401950163,1.0,111039508484.1114,555197542420557,12,1,0,2391177.9048,2118004.2408,2404893.808,2603181.316,2113342.4478,2287881.303266667,2311107.6139999996,2498595.8906333335,2481252.723641667,135239.38751681984,245514.82270625816,-66824.23060000036,206349.43339999998,-80540.13380000042,-278827.64180000033,211011.22639999958,0.0,0.0,0.0,0.0,-66.08620000000019,284.4775999999997,-366.8276000000001,454.0377999999996,-34080.700000006706,425707.5,-359198.0,422528.0,2113342.4478,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2420949.2926
2026-04-14T13:00:00Z,5000,2239,2420949.2926,826516.5,5796728.200000002,0,217198037,4679933.88095682,4081.3512,1000.0,1633044.64,47785.8328,332310.3978,1641571.4202,0.0,97.2408,0.7428,0.7448,1957.3438,3.9364,0.0884,0.990438939591482,1.0,129461296771.372,647306483856860,13,1,0,2324353.6742,2354461.7642,2163440.0404,2656931.418,3066265.4112,2356664.4477333333,2297684.2583666663,2475360.2538166665,2490044.858075,127864.73223425285,235333.92089535066,96595.61840000004,66487.52839999972,257509.2522,-235982.12540000025,-645316.1186000002,0.0,0.0,0.0,0.0,178.81420000000026,-31.884399999999914,479.78740000000016,-1097.5375999999997,193265.20000000205,180677.70000000205,391528.1000000015,-2106994.799999998,3066265.4112,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,2443129.385
